Index,Label,StartChar,EndChar
846,ORG,10,18
846,GPE,59,65
847,CARDINAL,5,8
847,ORG,25,33
848,ORG,9,17
849,PERSON,9,15
849,GPE,33,39
850,PERSON,10,16
851,PERSON,21,27
852,ORG,20,26
853,PERSON,12,18
853,GPE,44,50
854,PERSON,18,24
855,CARDINAL,5,8
855,PERSON,25,31
856,ORG,20,26
857,PERSON,10,16
857,GPE,41,47
858,ORG,8,16
858,ORDINAL,19,24
859,ORG,17,25
860,ORG,16,24
861,ORG,9,17
861,DATE,33,49
862,ORG,60,68
863,PERSON,8,14
864,ORG,25,31
865,PERSON,16,22
866,PERSON,14,20
866,ORDINAL,33,38
867,DATE,12,17
867,ORG,22,28
867,PERSON,55,60
868,ORG,20,26
868,ORDINAL,29,34
869,ORG,9,15
870,PERSON,12,18
871,PERSON,8,14
872,DATE,3,12
872,ORG,17,33
872,NORP,47,54
873,DATE,19,24
873,ORG,52,69
874,ORG,18,26
875,ORG,16,24
876,ORG,25,33
877,ORG,0,16
877,DATE,52,61
878,ORG,0,17
879,PERSON,11,17
880,PERSON,9,15
880,ORG,27,49
881,CARDINAL,3,6
881,ORG,51,57
882,PERSON,19,25
883,PERSON,50,56
884,PERSON,31,37
885,DATE,13,17
885,PERSON,42,48
886,DATE,12,17
886,ORG,22,30
886,ORG,37,54
887,ORG,8,16
887,DATE,65,69
888,ORG,42,50
888,DATE,71,75
889,ORG,15,23
890,ORG,17,25
890,ORDINAL,28,33
891,PERSON,11,17
892,ORG,0,6
892,DATE,11,22
893,PERSON,20,26
893,PERSON,44,58
894,PERSON,14,28
894,PERSON,39,45
895,ORDINAL,13,18
895,ORG,22,28
896,PERSON,9,15
897,ORG,36,42
897,DATE,45,55
897,DATE,77,93
898,ORG,41,47
898,DATE,58,62
899,PERSON,9,23
899,PERSON,34,40
900,ORDINAL,25,30
901,GPE,48,57
901,DATE,61,65
901,DATE,70,74
902,ORG,21,29
902,NORP,53,59
903,ORG,12,20
903,GPE,57,66
904,ORG,9,17
905,DATE,23,27
905,DATE,32,36
905,PERSON,45,51
906,PERSON,23,29
906,ORDINAL,47,52
906,GPE,75,84
907,PERSON,43,49
907,NORP,80,86
909,PERSON,10,16
909,DATE,39,43
909,DATE,48,52
910,ORG,21,29
910,PERSON,49,55
911,ORG,16,24
912,DATE,5,9
912,ORG,14,22
912,GPE,29,35
912,FAC,87,103
913,ORG,13,19
913,DATE,48,64
914,ORDINAL,25,30
914,ORG,49,57
915,ORG,14,20
915,PERSON,30,36
916,ORG,14,20
916,GPE,27,33
917,PERSON,13,19
918,PERSON,24,30
919,PERSON,7,13
919,DATE,57,61
920,ORG,14,20
920,GPE,27,33
921,ORG,13,19
921,LANGUAGE,45,52
922,PERSON,34,40
922,DATE,51,55
923,PERSON,8,14
924,ORG,45,53
924,CARDINAL,104,107
924,ORG,123,131
924,GPE,156,161
925,ORG,47,55
926,CARDINAL,5,9
926,PERSON,68,74
927,PERSON,17,23
928,ORG,9,15
928,PERSON,53,63
929,PERSON,9,15
929,ORG,33,45
930,CARDINAL,6,9
930,ORG,13,19
930,GPE,49,54
931,PERSON,41,47
932,PERSON,12,18
933,PERSON,25,34
933,PERSON,75,81
934,PERSON,78,84
935,ORG,8,16
935,GPE,23,29
935,DATE,38,52
936,ORG,25,33
936,GPE,66,72
937,GPE,47,53
937,DATE,57,61
938,ORG,15,23
938,GPE,86,91
939,PERSON,9,15
939,GPE,22,28
940,PERSON,14,20
940,GPE,27,33
941,GPE,9,15
942,DATE,3,7
942,PERSON,26,39
943,PERSON,15,21
944,PERSON,14,20
944,GPE,27,33
945,PERSON,8,14
945,GPE,21,27
946,PERSON,24,30
946,GPE,44,50
947,GPE,40,46
948,PERSON,14,20
948,GPE,31,37
949,ORG,9,17
949,PERSON,40,56
950,DATE,12,17
950,ORG,22,30
950,ORDINAL,40,45
950,GPE,60,66
951,ORG,28,36
951,GPE,48,54
952,ORG,17,25
952,ORDINAL,35,40
952,CARDINAL,75,76
952,ORG,80,81
952,DATE,89,95
953,PERSON,9,15
953,PERSON,38,54
954,PERSON,10,16
955,PERSON,15,21
955,GPE,47,53
956,PERSON,9,15
956,GPE,26,32
957,PERSON,30,36
958,PERSON,8,14
958,DATE,35,39
959,PERSON,10,16
960,PERSON,33,39
961,PERSON,53,59
962,ORG,17,25
962,LOC,49,63
963,ORG,18,26
963,ORDINAL,33,38
963,LOC,61,75
964,PERSON,31,44
964,GPE,55,61
964,GPE,92,98
965,ORG,51,59
965,GPE,72,78
966,PERSON,14,20
967,PERSON,8,14
967,GPE,25,32
968,ORG,10,16
968,GPE,36,43
969,ORG,19,25
970,PERSON,40,46
971,PERSON,5,11
971,GPE,109,116
972,GPE,36,42
973,PERSON,20,26
973,PERSON,67,75
974,PERSON,14,20
974,GPE,48,54
975,ORG,15,23
975,GPE,53,58
975,DATE,84,93
975,DATE,97,101
976,ORG,16,24
976,GPE,75,81
977,DATE,3,12
977,ORG,17,25
977,NORP,45,51
978,CARDINAL,14,17
978,ORG,51,59
978,GPE,83,89
979,CARDINAL,34,37
979,ORG,38,46
980,PERSON,9,15
980,GPE,22,27
981,ORG,21,34
982,DATE,3,12
982,PERSON,17,23
982,NORP,33,39
983,PERSON,20,26
984,DATE,6,10
984,PERSON,29,35
985,DATE,41,45
986,PERSON,18,24
987,ORG,19,25
987,PERSON,37,43
987,NORP,69,75
988,GPE,37,43
989,ORG,17,25
990,NORP,29,35
990,ORG,58,66
991,ORG,9,17
991,PERSON,49,64
992,PERSON,14,20
993,PERSON,16,22
993,GPE,37,42
994,PERSON,30,36
994,GPE,63,68
995,PERSON,31,37
995,GPE,46,51
996,ORG,16,24
996,GPE,54,61
997,ORG,8,16
997,GPE,44,49
998,PERSON,23,38
998,ORG,65,73
999,ORG,52,60
1000,CARDINAL,26,29
1000,ORG,75,83
1000,GPE,100,105
1001,PERSON,0,14
1001,GPE,60,65
1002,PERSON,10,24
1003,PERSON,8,14
1003,GPE,40,45
1004,ORG,16,22
1005,PERSON,54,60
1006,PERSON,11,17
1006,PERSON,22,29
1007,ORG,9,17
1007,ORDINAL,22,27
1008,ORG,17,25
1008,ORDINAL,35,40
1008,FAC,56,72
1009,ORG,34,42
1010,ORG,8,16
1011,PERSON,14,20
1011,ORDINAL,33,38
1012,PERSON,9,15
1012,PERSON,25,37
1013,ORG,25,31
1014,PERSON,9,15
1014,ORDINAL,28,33
1014,PERSON,57,72
1015,PERSON,9,15
1015,ORDINAL,66,71
1015,GPE,94,99
1017,ORG,9,17
1018,ORG,20,28
1018,DATE,54,67
1019,PERSON,0,6
1020,PERSON,0,6
1020,PERSON,19,24
1021,DATE,3,7
1021,ORG,23,29
1022,ORG,20,26
1023,PERSON,10,16
1024,DATE,3,17
1024,PERSON,52,58
1025,ORG,8,14
1026,ORG,8,16
1026,DATE,25,43
1026,FAC,47,79
1027,CARDINAL,5,8
1027,ORG,24,32
1027,DATE,55,60
1027,GPE,64,74
1027,PERSON,80,91
1027,PERSON,96,102
1028,ORG,24,47
1028,ORG,48,56
1028,PERSON,70,80
1029,ORG,11,19
1029,DATE,80,84
1030,PERSON,10,16
1030,PERSON,22,39
1031,PERSON,8,14
1031,ORG,22,54
1032,DATE,3,7
1032,PERSON,18,24
1033,PERSON,9,15
1033,PERSON,36,51
1034,PERSON,8,13
1035,PERSON,8,14
1035,DATE,49,53
1036,PERSON,10,16
1036,PERSON,21,27
1036,PERSON,47,53
1036,DATE,61,79
1037,PERSON,9,26
1038,ORDINAL,13,18
1038,PERSON,36,42
1039,ORG,25,33
1039,DATE,55,71
1040,CARDINAL,13,18
1040,ORG,35,43
1041,ORG,40,48
1041,ORDINAL,51,56
1041,FAC,72,88
1041,DATE,92,108
1042,ORG,23,28
1042,PERSON,39,45
1043,ORG,42,48
1043,PERSON,60,65
1044,PERSON,10,16
1044,ORDINAL,19,24
1044,GPE,36,41
1045,ORG,17,25
1045,GPE,53,58
1046,PERSON,26,31
1046,ORG,42,50
1047,ORG,19,27
1047,PERSON,32,37
1047,DATE,73,98
1048,ORDINAL,26,31
1048,DATE,67,79
1049,CARDINAL,9,12
1049,CARDINAL,79,81
1049,DATE,86,99
1050,ORDINAL,13,18
1050,PERSON,24,29
1050,PERSON,34,40
1051,PERSON,26,31
1051,ORG,36,42
1052,PERSON,10,15
1052,PERSON,20,26
1053,PERSON,5,10
1053,ORG,26,32
1054,PERSON,19,25
1055,ORDINAL,12,17
1055,PERSON,29,35
1055,PERSON,40,45
1056,ORG,62,70
1056,PERSON,75,80
1057,CARDINAL,5,10
1057,PERSON,24,29
1057,ORG,60,68
1058,ORG,9,17
1058,PERSON,31,36
1059,ORG,9,17
1059,PERSON,28,33
1059,DATE,77,87
1060,PERSON,15,21
1060,PERSON,34,39
1061,PERSON,21,26
1062,PERSON,8,14
1062,CARDINAL,32,34
1063,PERSON,18,24
1063,PERSON,104,110
1064,PERSON,21,26
1065,PERSON,8,14
1066,PERSON,51,57
1066,PERSON,78,83
1067,ORG,40,48
1067,PERSON,67,78
1068,ORG,9,17
1068,PERSON,53,58
1069,PERSON,8,19
1069,ORG,74,82
1070,PERSON,31,37
1070,PERSON,67,81
1071,ORG,31,37
1071,PERSON,61,76
1072,PERSON,9,15
1072,PERSON,49,54
1073,PERSON,26,32
1073,PERSON,37,48
1074,PERSON,14,31
1074,PERSON,44,50
1075,PERSON,9,15
1075,PERSON,65,70
1076,ORG,8,12
1076,PERSON,59,65
1076,DATE,69,79
1077,ORG,14,22
1077,DATE,32,41
1078,ORG,23,31
1078,GPE,44,49
1079,PERSON,25,36
1079,ORG,49,57
1080,ORG,35,43
1080,ORG,48,52
1080,DATE,76,94
1081,ORG,10,18
1081,ORG,23,27
1081,ORG,45,52
1082,PERSON,14,20
1082,GPE,27,33
1082,DATE,42,46
1083,PERSON,9,26
1084,PERSON,19,31
1084,PERSON,37,43
1085,PERSON,17,23
1085,ORG,35,42
1086,PERSON,27,32
1086,PERSON,37,43
1087,PERSON,9,15
1087,ORG,20,24
1088,PERSON,10,16
1088,ORG,21,25
1088,DATE,29,50
1088,DATE,55,68
1089,PERSON,11,17
1089,PERSON,22,26
1089,ORG,44,51
1090,CARDINAL,0,3
1090,PERSON,19,25
1090,PERSON,30,34
1090,ORG,43,50
1091,PERSON,10,16
1091,ORG,21,25
1091,ORG,34,45
1092,ORG,21,29
1092,DATE,33,52
1093,ORG,9,17
1094,ORG,19,27
1095,PERSON,25,31
1096,DATE,5,10
1096,PERSON,15,21
1097,PERSON,9,15
1098,PERSON,9,15
1098,ORG,54,61
1099,PERSON,15,21
1099,ORG,47,54
1100,PERSON,8,14
1100,ORG,24,32
1101,ORG,46,54
1102,NORP,16,22
1102,ORG,34,38
1103,ORG,51,59
1104,ORG,10,14
1104,DATE,72,76
1105,ORG,10,18
1105,ORG,23,27
1105,DATE,39,43
1106,ORG,8,12
1106,PERSON,18,24
1107,GPE,36,45
1108,ORG,10,14
1109,GPE,19,24
1109,PERSON,35,41
1110,DATE,3,7
1110,PERSON,18,24
1110,ORG,29,33
1111,ORG,30,36
1112,ORG,8,12
1113,ORG,36,45
1114,PERSON,10,16
1114,ORG,21,25
1114,DATE,37,41
1115,DATE,40,44
1116,PERSON,16,22
1116,DATE,38,50
1117,EVENT,21,40
1117,PERSON,55,61
1118,PERSON,21,27
1118,DATE,36,40
1119,PERSON,20,26
1119,PERSON,36,53
1120,PERSON,15,21
1120,PERSON,31,48
1121,ORG,0,6
1121,DATE,38,42
1122,PERSON,9,15
1124,ORDINAL,31,36
1125,ORG,48,56
1125,ORG,80,86
1126,CARDINAL,13,16
1126,PERSON,37,43
1127,PERSON,17,26
1128,PERSON,9,15
1128,PERSON,21,36
1129,CARDINAL,9,12
1129,ORG,25,31
1129,GPE,41,47
1130,CARDINAL,5,8
1130,ORG,20,26
1130,ORG,34,41
1131,DATE,22,34
1131,GPE,51,57
1132,DATE,3,13
1132,PERSON,18,24
1133,PERSON,12,18
1133,DATE,37,53
1134,PERSON,21,27
1135,PERSON,20,26
1135,PERSON,36,49
1136,PERSON,45,51
1137,DATE,12,21
1137,PERSON,26,32
1138,ORDINAL,5,11
1138,PERSON,28,34
1139,ORG,52,58
1140,PERSON,9,15
1141,ORG,0,6
1141,DATE,16,20
1141,DATE,47,54
1142,ORG,0,6
1142,DATE,42,46
1142,ORG,81,86
1143,ORG,12,18
1143,DATE,22,26
1144,PERSON,26,32
1145,ORG,21,25
1145,ORG,105,109
1145,PERSON,114,120
1146,ORG,22,26
1146,ORG,36,42
1147,PERSON,9,13
1147,PERSON,33,39
1148,ORG,21,25
1148,PERSON,83,89
1149,DATE,3,12
1149,PERSON,17,23
1149,ORG,28,32
1150,PERSON,9,15
1150,ORG,36,40
1151,ORG,9,13
1152,PERSON,15,19
1152,DATE,29,33
1153,ORG,38,42
1154,PERSON,14,18
1154,ORG,52,58
1155,ORG,21,25
1155,ORG,81,85
1155,PERSON,90,96
1156,PERSON,9,15
1156,ORG,42,46
1157,DATE,58,62
1159,PERSON,20,26
1159,DATE,36,40
1160,PERSON,20,26
1160,DATE,38,42
1161,PERSON,15,21
1161,DATE,33,37
1162,PERSON,19,25
1162,DATE,35,39
1163,PERSON,19,25
1163,DATE,35,39
1164,PERSON,19,25
1164,DATE,35,39
1165,DATE,8,13
1165,PERSON,27,33
1166,PERSON,14,20
1167,PERSON,9,15
1168,PERSON,8,14
1169,ORG,82,88
1170,PERSON,8,14
1170,NORP,32,40
1170,DATE,52,56
1171,PERSON,20,38
1172,PERSON,46,52
1173,CARDINAL,5,8
1173,ORG,41,62
1174,ORG,42,45
1175,PERSON,50,56
1176,ORG,53,56
1177,CARDINAL,26,29
1177,NORP,68,75
1178,NORP,19,26
1178,ORG,44,50
1179,CARDINAL,25,29
1179,PERSON,51,57
1180,PERSON,47,52
1180,PERSON,80,86
1182,ORG,15,21
1184,DATE,5,9
1184,ORG,74,80
1184,ORG,85,89
1185,PERSON,14,20
1186,PERSON,14,20
1186,DATE,28,32
1186,PERSON,39,41
1187,PERSON,14,20
1187,DATE,28,32
1187,ORG,39,48
1188,ORDINAL,13,18
1188,ORG,44,50
1189,ORDINAL,14,19
1189,ORG,45,51
1190,ORDINAL,27,32
1190,ORG,58,64
1191,ORDINAL,26,31
1191,PERSON,57,63
1192,PERSON,33,39
1193,PERSON,29,35
1194,PERSON,28,34
1195,PERSON,29,35
1196,DATE,3,7
1196,PERSON,33,39
1197,PERSON,11,23
1197,CARDINAL,29,32
1197,NORP,33,39
1197,PERSON,67,73
1198,PERSON,0,11
1198,ORG,24,30
1199,ORG,33,39
1199,NORP,43,49
1200,PERSON,9,15
1200,PERSON,33,39
1201,NORP,15,21
1201,LANGUAGE,26,32
1201,PERSON,82,88
1202,ORG,0,25
1202,ORG,36,41
1202,PERSON,57,69
1203,ORG,35,60
1204,ORG,3,9
1204,ORDINAL,12,17
1204,ORG,96,102
1205,ORG,18,23
1205,PERSON,39,51
1205,PERSON,64,70
1206,ORG,17,22
1206,PERSON,38,50
1206,PERSON,63,69
1207,ORG,5,11
1207,PERSON,72,78
1208,ORG,27,33
1209,ORG,53,59
1210,ORG,42,48
1211,ORG,65,71
1212,GPE,9,14
1212,ORG,26,32
1213,ORG,59,65
1215,ORG,14,56
1216,ORG,9,51
1217,ORG,13,55
1218,ORG,0,29
1218,GPE,33,39
1218,ORG,86,92
1218,GPE,105,112
1220,ORG,9,51
1221,CARDINAL,15,17
1221,PERSON,87,93
1222,ORG,24,30
1222,ORG,47,54
1222,DATE,61,82
1223,ORG,45,51
1224,ORG,42,48
1225,ORG,0,10
1226,ORG,17,27
1227,ORG,18,28
1228,DATE,6,10
1228,ORG,23,29
1229,ORG,18,28
1230,ORG,17,27
1231,PERSON,0,16
1232,PERSON,10,16
1232,EVENT,32,54
1233,GPE,59,65
1234,PERSON,10,16
1234,DATE,23,41
1235,CARDINAL,5,8
1235,DATE,30,34
1236,DATE,25,29
1236,PERSON,44,50
1237,DATE,22,32
1237,GPE,36,41
1238,PERSON,9,24
1239,PERSON,10,16
1239,GPE,31,37
1240,ORG,22,28
1240,GPE,51,57
1241,PERSON,10,16
1242,CARDINAL,5,8
1242,ORG,72,86
1243,ORG,30,37
1244,ORG,15,21
1244,GPE,33,39
1245,FAC,9,17
1245,PERSON,30,36
1246,CARDINAL,5,8
1246,ORDINAL,34,39
1246,GPE,55,61
1247,ORG,64,70
1247,GPE,74,80
1248,DATE,32,50
1248,PERSON,51,57
1248,GPE,65,71
1249,PERSON,10,23
1249,PERSON,31,37
1250,PERSON,21,27
1251,PERSON,10,16
1251,DATE,31,42
1252,PERSON,14,20
1252,DATE,35,47
1253,PERSON,9,15
1253,PERSON,48,64
1254,PERSON,9,15
1255,PERSON,10,16
1257,ORG,26,32
1258,PERSON,10,16
1259,PERSON,8,14
1260,DATE,3,7
1260,PERSON,18,24
1261,PERSON,31,37
1262,PERSON,9,15
1262,GPE,26,31
1263,ORG,0,6
1264,PERSON,28,34
1264,DATE,51,55
1265,PERSON,13,19
1265,PERSON,35,43
1266,PERSON,9,19
1266,PERSON,26,32
1267,PERSON,38,44
1268,DATE,3,17
1268,PERSON,28,34
1269,GPE,28,33
1269,DATE,37,46
1270,PERSON,16,22
1270,GPE,35,40
1271,PERSON,9,15
1271,DATE,26,35
1272,NORP,9,17
1272,PERSON,59,65
1273,PERSON,8,14
1274,ORG,9,15
1275,PERSON,9,15
1276,PERSON,8,14
1277,ORG,9,16
1277,TIME,32,37
1277,PERSON,44,50
1278,ORG,18,24
1279,ORG,21,27
1280,NORP,13,19
1281,PERSON,31,37
1282,PERSON,8,14
1283,ORG,23,29
1283,QUANTITY,63,76
1284,PERSON,23,29
1285,PERSON,10,16
1286,PERSON,13,19
1287,ORG,28,34
1288,PERSON,10,16
1289,PERSON,13,19
1291,ORG,22,28
1292,ORG,24,30
1293,ORG,8,14
1295,PERSON,5,11
1295,ORG,29,35
1296,ORG,25,31
1297,PERSON,19,25
1299,ORG,19,25
1300,PERSON,13,19
1301,ORG,39,45
1302,PERSON,13,19
1303,PERSON,13,19
1304,ORG,0,6
1304,PERSON,16,23
1304,GPE,47,53
1305,ORG,13,19
1306,PERSON,13,19
1307,PERSON,13,19
1308,PERSON,9,15
1308,GPE,27,33
1309,CARDINAL,22,25
1309,ORG,39,43
1309,PERSON,47,53
1310,PERSON,12,18
1312,ORG,9,15
1313,ORG,14,20
1314,PERSON,23,29
1315,PERSON,23,29
1316,PERSON,8,14
1316,CARDINAL,28,31
1317,PERSON,0,6
1317,PERSON,17,26
1317,PERSON,28,34
1317,ORG,36,44
1319,PERSON,0,6
1319,ORDINAL,15,20
1320,PERSON,18,28
1321,PERSON,0,6
1321,ORDINAL,11,16
1322,PERSON,25,31
1323,CARDINAL,5,10
1324,PERSON,41,47
1325,PERSON,41,47
1326,PERSON,0,6
1327,ORG,24,30
1328,PERSON,9,15
1329,ORG,0,6
1329,NORP,9,15
1330,PERSON,9,15
1330,NORP,52,61
1331,ORG,9,15
1332,PERSON,20,26
1333,CARDINAL,34,36
1334,ORG,23,29
1336,PERSON,32,38
1337,DATE,26,29
1337,CARDINAL,38,40
1338,DATE,26,29
1338,CARDINAL,38,39
1339,PERSON,25,31
1340,PERSON,8,14
1341,PERSON,31,45
1341,CARDINAL,56,61
1342,NORP,30,36
1343,PERSON,34,40
1344,CARDINAL,12,14
1344,GPE,56,59
1344,CARDINAL,61,66
1344,DATE,70,74
1345,CARDINAL,13,15
1348,DATE,33,37
1349,ORG,47,53
1352,ORDINAL,17,22
1352,ORG,37,43
1353,NORP,15,21
1353,WORK_OF_ART,23,39
1353,PERSON,44,50
1354,PERSON,0,19
1354,PERSON,24,38
1354,PERSON,52,58
1355,PERSON,10,16
1356,ORG,50,56
1357,ORG,11,38
1358,ORG,19,25
1359,ORG,38,44
1360,ORG,19,25
1362,PERSON,9,14
1363,PERSON,16,31
1363,ORG,63,69
1364,PERSON,10,25
1364,ORG,49,55
1365,ORG,15,24
1365,ORG,35,41
1366,ORG,0,6
1367,PERSON,14,20
1368,ORG,9,15
1369,ORG,21,27
1370,PERSON,10,16
1370,CARDINAL,30,31
1371,PERSON,14,20
1372,ORG,0,6
1372,CARDINAL,66,69
1372,PERSON,87,92
1373,ORG,0,6
1374,ORG,0,6
1375,PERSON,23,29
1376,ORG,31,37
1377,ORG,0,6
1378,PERSON,14,20
1379,ORG,14,20
1380,PERSON,23,29
1381,ORG,22,28
1382,PERSON,0,6
1383,PERSON,14,18
1383,PERSON,25,31
1384,ORG,19,25
1385,PERSON,52,60
1386,PERSON,14,20
1387,PERSON,0,16
1388,PERSON,26,34
1388,CARDINAL,65,67
1389,CARDINAL,27,28
1389,CARDINAL,34,36
1389,CARDINAL,45,46
1390,CARDINAL,5,8
1390,DATE,32,34
1390,PERSON,50,56
1391,CARDINAL,30,31
1391,CARDINAL,37,39
1391,CARDINAL,48,49
1392,PERSON,50,58
1393,NORP,58,64
1393,PERSON,89,95
1394,ORG,0,6
1395,ORG,25,31
1396,ORG,16,22
1397,PERSON,9,15
1398,PERSON,18,24
1399,PERSON,16,22
1400,PERSON,13,28
1400,PERSON,64,70
1401,ORG,42,48
1402,PERSON,8,28
1403,PERSON,8,14
1403,PERSON,47,52
1404,PERSON,32,38
1405,PERSON,8,28
1406,ORG,62,68
1407,PERSON,9,15
1408,PERSON,34,40
1409,PERSON,9,15
1410,ORG,16,22
1411,ORG,15,21
1412,ORG,0,6
1414,PERSON,3,9
1415,ORG,13,19
1415,PERSON,82,95
1416,PERSON,21,27
1417,PERSON,19,25
1418,PERSON,13,30
1418,PERSON,32,38
1419,PERSON,0,6
1420,ORG,14,22
1420,ORG,30,36
1421,PERSON,14,22
1421,PERSON,36,42
1422,PERSON,8,16
1422,NORP,25,30
1423,ORG,15,21
1423,PERSON,37,50
1424,PERSON,0,6
1425,ORG,30,36
1425,DATE,81,85
1426,PERSON,0,8
1426,PERSON,19,25
1427,PERSON,7,18
1427,ORG,36,42
1427,DATE,45,49
1428,ORG,14,20
1428,NORP,40,46
1429,PERSON,0,12
1429,CARDINAL,29,32
1429,PERSON,57,63
1430,PERSON,9,15
1430,PERSON,43,47
1430,PERSON,49,58
1430,PERSON,60,68
1430,GPE,73,78
1431,PERSON,0,14
1431,ORG,30,36
1432,PERSON,22,36
1432,NORP,44,49
1432,ORG,76,82
1433,NORP,11,16
1434,ORG,0,16
1434,PERSON,29,35
1435,CARDINAL,9,12
1435,ORG,16,22
1436,PERSON,36,42
1437,PERSON,9,15
1437,PERSON,55,60
1438,ORG,18,26
1438,PERSON,43,49
1439,ORG,14,20
1439,PERSON,45,53
1440,ORG,12,18
1440,NORP,21,27
1440,PERSON,38,43
1441,PERSON,13,19
1442,PERSON,26,32
1443,PERSON,5,13
1443,ORG,50,58
1443,PERSON,69,75
1444,PERSON,15,21
1444,PERSON,34,42
1445,PERSON,46,52
1446,DATE,18,22
1446,ORG,29,35
1446,PERSON,39,45
1447,PERSON,22,29
1447,PERSON,35,41
1448,ORG,21,27
1448,PERSON,73,79
1449,PERSON,15,22
1449,FAC,37,60
1450,PERSON,9,20
1450,PERSON,25,40
1451,EVENT,25,41
1451,GPE,52,57
1452,DATE,12,17
1452,NORP,26,32
1452,PERSON,40,51
1453,ORG,8,26
1454,PERSON,0,13
1455,NORP,4,11
1456,NORP,13,21
1456,ORG,34,38
1458,PERSON,17,27
1459,NORP,13,19
1460,DATE,3,15
1460,GPE,20,38
1461,PERSON,44,48
1462,PERSON,41,45
1462,GPE,50,55
1463,ORG,12,17
1464,PERSON,14,18
1464,GPE,23,28
1465,CARDINAL,32,35
1465,GPE,55,60
1471,PERSON,8,22
1472,DATE,5,10
1472,PERSON,15,26
1473,GPE,12,17
1474,NORP,12,18
1475,ORG,22,58
1476,GPE,22,39
1477,PERSON,18,33
1477,GPE,48,65
1479,PERSON,22,28
1479,DATE,42,54
1480,PERSON,31,37
1481,PERSON,22,34
1482,PERSON,14,25
1483,PERSON,9,20
1485,GPE,27,32
1486,PERSON,9,17
1487,PERSON,10,18
1491,GPE,30,35
1492,EVENT,12,28
1495,DATE,5,10
1495,PERSON,15,28
1495,ORG,37,55
1497,GPE,19,31
1498,ORG,30,48
1500,ORG,8,19
1500,GPE,47,54
1501,NORP,37,48
1501,NORP,73,80
1502,DATE,5,10
1503,GPE,59,64
1504,DATE,5,10
1504,DATE,15,31
1507,PERSON,9,15
1509,PERSON,20,26
1510,NORP,20,27
1512,ORG,23,51
1514,GPE,18,23
1515,PERSON,14,25
1516,PERSON,23,32
1516,PERSON,37,45
1517,GPE,59,64
1518,PERSON,14,18
1518,PERSON,23,28
1518,NORP,46,52
1518,GPE,75,82
1520,ORG,20,24
1521,WORK_OF_ART,19,37
1522,GPE,14,19
1522,GPE,24,35
1523,PERSON,21,33
1523,PERSON,42,46
1523,PERSON,51,56
1524,PRODUCT,25,37
1525,EVENT,44,60
1526,PERSON,9,21
1526,PERSON,34,38
1527,PERSON,19,32
1528,DATE,9,39
1529,PERSON,29,33
1530,PERSON,11,15
1530,GPE,37,42
1530,GPE,47,52
1531,NORP,39,42
1531,NORP,43,50
1533,NORP,13,20
1533,PERSON,29,42
1534,GPE,27,32
1535,ORG,9,45
1536,ORG,24,53
1537,PERSON,40,46
1538,PERSON,40,45
1539,ORG,25,37
1540,ORG,12,16
1543,NORP,37,40
1544,PERSON,28,32
1544,PERSON,42,69
1545,NORP,5,12
1545,PERSON,63,90
1546,ORG,63,67
1547,CARDINAL,5,8
1547,PERSON,77,106
1547,GPE,115,122
1549,LOC,12,25
1550,PERSON,22,40
1550,ORG,78,86
1550,GPE,94,99
1551,PERSON,20,32
1552,PERSON,9,21
1552,PERSON,29,47
1555,ORDINAL,12,18
1556,ORG,43,47
1556,PERSON,52,58
1558,GPE,26,31
1559,WORK_OF_ART,18,29
1559,GPE,52,57
1560,ORDINAL,18,21
1560,GPE,56,61
1562,ORG,0,16
1563,EVENT,8,24
1564,NORP,27,32
1565,PERSON,12,25
1567,ORG,13,17
1567,PERSON,32,42
1568,ORDINAL,31,37
1568,PERSON,49,59
1569,PERSON,8,18
1569,GPE,40,47
1570,PERSON,9,30
1570,GPE,39,46
1571,PERSON,38,50
1571,GPE,64,69
1572,ORG,12,16
1573,ORG,16,20
1573,GPE,64,69
1574,PERSON,10,23
1574,ORG,34,38
1576,PERSON,34,45
1577,ORG,9,23
1577,PERSON,29,40
1577,GPE,46,51
1578,ORG,8,22
1578,PERSON,28,39
1578,GPE,45,50
1581,DATE,11,15
1582,PERSON,13,18
1583,ORG,56,60
1584,PERSON,22,27
1585,ORG,22,26
1585,GPE,54,59
1586,DATE,5,10
1586,GPE,19,28
1587,NORP,38,45
1588,DATE,5,10
1588,GPE,19,26
1590,ORG,10,28
1591,ORG,8,24
1592,PERSON,35,48
1593,GPE,35,40
1594,PERSON,32,40
1594,PERSON,45,54
1594,GPE,58,63
1595,NORP,9,17
1595,PERSON,22,31
1595,GPE,42,49
1596,NORP,10,18
1596,PERSON,23,32
1596,PERSON,68,75
1597,PERSON,9,22
1598,PERSON,39,46
1600,NORP,37,44
1602,ORG,38,58
1603,ORG,14,27
1604,PERSON,15,28
1604,GPE,38,45
1605,PERSON,8,21
1605,ORG,31,49
1606,GPE,37,42
1607,PERSON,8,12
1607,PERSON,25,38
1608,ORG,25,39
1609,ORG,8,26
1609,GPE,83,88
1610,ORG,18,24
1610,GPE,66,71
1611,ORG,8,26
1612,GPE,28,48
1614,GPE,13,18
1614,ORG,85,101
1616,EVENT,17,33
1616,GPE,85,90
1617,DATE,5,10
1617,GPE,15,36
1618,GPE,26,47
1620,PERSON,39,48
1622,ORG,12,16
1623,ORG,18,22
1623,GPE,35,42
1624,PRODUCT,10,23
